   492         CD        CT2    -0.1800    12.0110
   493        HD1        HA2     0.0900     1.0080
   494        HD2        HA2     0.0900     1.0080
   495         CE        CT2     0.2100    12.0110
   496        HE1        HA2     0.0500     1.0080
   497        HE2        HA2     0.0500     1.0080
   498         NZ        NH3    -0.3000    14.0070
   499        HZ1         HC     0.3300     1.0080
   500        HZ2         HC     0.3300     1.0080
   501        HZ3         HC     0.3300     1.0080
   502          C          C     0.5100    12.0110
   503          O          O    -0.5100    15.9994
   504          N        NH1    -0.4700    14.0070
   505         HN          H     0.3100     1.0080
   506         CA       CTD1     0.0700    12.0110
   507         HA        HB1     0.0900     1.0080
   508         CB        CT3    -0.2700    12.0110
   509        HB1        HA3     0.0900     1.0080
   510        HB2        HA3     0.0900     1.0080
   511        HB3        HA3     0.0900     1.0080
   512          C          C     0.5100    12.0110
   513          O          O    -0.5100    15.9994
   514          N        NH1    -0.4700    14.0070
   515         HN          H     0.3100     1.0080
   516         CA       CTD1     0.0700    12.0110
   517         HA        HB1     0.0900     1.0080
   518         CB        CT3    -0.2700    12.0110
   519        HB1        HA3     0.0900     1.0080
   520        HB2        HA3     0.0900     1.0080
   521        HB3        HA3     0.0900     1.0080
   522          C         CC     0.3400    12.0110
   523        OC1         OC    -0.6700    15.9994
   524        OC2         OC    -0.6700    15.9994
   525         C1     CC3162     0.2900    12.0110
   526         H1       HCA1     0.0900     1.0080
   527         C5     CC3163     0.1100    12.0110
   528         H5       HCA1     0.0900     1.0080
   529         O5     OC3C61    -0.4000    15.9994
   530         C2     CC3161     0.1340    12.0110
   531         H2       HCA1     0.0900     1.0080
   532         NC        NH1    -0.5870    14.0070
   533         HN          H     0.3630     1.0080
   534         CM         CC     0.5500    12.0110
   535         OM          O    -0.5500    15.9994
   536         CC        CT3    -0.2700    12.0110
   537        HC1        HA3     0.0900     1.0080
   538        HC2        HA3     0.0900     1.0080
   539        HC3        HA3     0.0900     1.0080
   540         C3     CC3161     0.1400    12.0110
   541         H3       HCA1     0.0900     1.0080
   542         O3      OC311    -0.6500    15.9994
   543        HO3       HCP1     0.4200     1.0080
   544         C4     CC3161     0.0900    12.0110
   545         H4       HCA1     0.0900     1.0080
   546         O4      OC301    -0.3600    15.9994
   547         C6      CC321     0.0500    12.0110
   548        H61       HCA2     0.0900     1.0080
   549        H62       HCA2     0.0900     1.0080
   550         O6      OC311    -0.6500    15.9994
   551        HO6       HCP1     0.4200     1.0080
   552         C1     CC3162     0.2900    12.0110
   553         H1       HCA1     0.0900     1.0080
   554         C5     CC3163     0.1100    12.0110
   555         H5       HCA1     0.0900     1.0080
   556         O5     OC3C61    -0.4000    15.9994
   557         C2     CC3161     0.1340    12.0110
   558         H2       HCA1     0.0900     1.0080
   559         NC        NH1    -0.5870    14.0070
   560         HN          H     0.3630     1.0080
   561         CM         CC     0.5500    12.0110
   562         OM          O    -0.5500    15.9994
   563         CC        CT3    -0.2700    12.0110
   564        HC1        HA3     0.0900     1.0080
   565        HC2        HA3     0.0900     1.0080
   566        HC3        HA3     0.0900     1.0080
   567         C3     CC3161    -0.0240    12.0110
   568         H3       HCA1     0.0900     1.0080
   569         O3      OC311    -0.4060    15.9994
   570         CA        CT1     0.2500    12.0110
   571         HA        HB1     0.0900     1.0080
   572          C          C     0.5100    12.0110
   573          O          O    -0.5100    15.9994
   574         CB        CT3    -0.2700    12.0110
   575        HB1        HA3     0.0900     1.0080
   576        HB2        HA3     0.0900     1.0080
   577        HB3        HA3     0.0900     1.0080
   578         C4     CC3161     0.0900    12.0110
   579         H4       HCA1     0.0900     1.0080
   580         O4      OC301    -0.3600    15.9994
   581         C6      CC321     0.0500    12.0110
   582        H61       HCA2     0.0900     1.0080
   583        H62       HCA2     0.0900     1.0080
   584         O6      OC311    -0.6500    15.9994
   585        HO6       HCP1     0.4200     1.0080
   586          N        NH1    -0.4700    14.0070
   587         HN          H     0.3100     1.0080
   588         CA        CT1     0.0700    12.0110
   589         HA        HB1     0.0900     1.0080
   590         CB        CT3    -0.2700    12.0110
   591        HB1        HA3     0.0900     1.0080
   592        HB2        HA3     0.0900     1.0080
   593        HB3        HA3     0.0900     1.0080
   594          C          C     0.5100    12.0110
   595          O          O    -0.5100    15.9994
   596          N        NH1    -0.4700    14.0070
   597         HN          H     0.3100     1.0080
   598         CA        CT1     0.0700    12.0110
   599         HA        HB1     0.0900     1.0080
   600         CD         CC     0.5500    12.0110
   601        OE1          O    -0.5500    15.9994
   602        NE2        NH2    -0.6200    14.0070
   603       HE21          H     0.3200     1.0080
   604       HE22          H     0.3000     1.0080
   605         CB        CT2    -0.1800    12.0110
   606        HB1        HA2     0.0900     1.0080
   607        HB2        HA2     0.0900     1.0080
   608         CG        CT2    -0.1800    12.0110
   609        HG1        HA2     0.0900     1.0080
   610        HG2        HA2     0.0900     1.0080
   611          C          C     0.5100    12.0110
   612          O          O    -0.5100    15.9994
   613          N        NH1    -0.4700    14.0070
   614         HN          H     0.3100     1.0080
   615         CA        CT1     0.0700    12.0110
   616         HA        HB1     0.0900     1.0080
   617         CB        CT2    -0.1800    12.0110
   618        HB1        HA2     0.0900     1.0080
   619        HB2        HA2     0.0900     1.0080
   620         CG        CT2    -0.1800    12.0110
   621        HG1        HA2     0.0900     1.0080
   622        HG2        HA2     0.0900     1.0080
